 Campaign_ID ,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks ,Spend,Conversions,Active,Clicks,Campaign_Tag
CMP-01737,Q3_Summer_CMP-01737,12/5/2023,5/19/2023,Google Ads,50708,1629,2858.28,191,No,,GO
CMP-01738,Q4_Summer_CMP-01738,4/24/2023,5/19/2023,Facebook,75553,2694,4832.32,271,Yes,,INVALID
CMP-01739,Q1_BlackFriday_CMP-01739,4/17/2023 0:00,4/18/2023,TikTok,69344,2645,"$2,576.22 ",286,Y,,TI
CMP-01740,Q4_Winter_CMP-01740,2/10/2023 0:00,2/17/2023,Facebook,50138,1249,2221.12,107,No,,FA
CMP-01741,Q3_BlackFriday_CMP-01741,7/4/2023 0:00,7/18/2023,N/A,55302,1799,1009.96,339,TRUE,,XX
CMP-01742,Q2_Launch_CMP-01742,8/1/2023 0:00,8/26/2023,Instagram,48638,1363,783.03,,0,,IN
CMP-01743,Q2_BlackFriday_CMP-01743,1/30/2023 0:00,2/20/2023,Instagram,79249,2922,"$4,193.88 ",151,TRUE,,IN
CMP-01744,Q4_Launch_CMP-01744,1/21/2023 0:00,2/15/2023,Facebook,3719,123,73.14,6,0,,FA
CMP-01745,Q4_Launch_CMP-01745,2/9/2023 0:00,2/14/2023,N/A,23890,741,731.3,145,1,,INVALID
CMP-01746,Q1_Launch_CMP-01746,2/19/2023 0:00,3/6/2023,Facebook,78236,1563,2358.78,130,0,,FA
CMP-01747,Q1_Launch_CMP-01747,7/17/2023 0:00,8/14/2023,Facebook,37509,378,380.23,64,1,,FA
CMP-01748,Q1_BlackFriday_CMP-01748,5/8/2023 0:00,5/27/2023,Google Ads,43534,738,567.82,43,Yes,,GO
CMP-01749,Q4_Launch_CMP-01749,10/13/2023 0:00,11/8/2023,TikTok,93241,1369,1262.25,257,1,,TI
CMP-01750,Q3_Launch_CMP-01750,2/24/2023 0:00,3/21/2023,Google Ads,19787,553,656.06,100,Y,,GO
CMP-01751,Q3_Summer_CMP-01751,12/12/2023 0:00,1/5/2024,Google Ads,49845,1719,2085.28,,1,,GO
CMP-01752,Q1_Winter_CMP-01752,2/23/2023 0:00,2/28/2023,Email,58932,1091,1826.88,56,Y,58956,EM
CMP-01753,Q1_BlackFriday_CMP-01753,7/25/2023 0:00,8/15/2023,Facebook,93124,4429,7198.14,,No,,FA
CMP-01754,Q2_BlackFriday_CMP-01754,10/1/2023 0:00,10/27/2023,TikTok,92659,951,1127.15,105,No,,TI
CMP-01755,Q1_Summer_CMP-01755,6/30/2023 0:00,7/10/2023,Email,34062,1392,500000,165,0,,INVALID
CMP-01756,Q1_BlackFriday_CMP-01756,6/16/2023 0:00,6/29/2023,TikTok,76713,2685,1802.59,254,0,,TI
CMP-01757,Q4_Winter_CMP-01757,11/21/2023 0:00,11/29/2023,Instagram,88263,2201,1943.55,,0,,IN
CMP-01758,Q3_Summer_CMP-01758,11/8/2023 0:00,11/13/2023,Email,96756,1162,2024.16,160,1,,EM
CMP-01759,Q4_Winter_CMP-01759,7/12/2023 0:00,7/13/2023,Instagram,61461,2157,"$2,301.50 ",,0,,IN
CMP-01760,Q3_Summer_CMP-01760,5/11/2023 0:00,5/6/2023,Email,76418,1942,3829.18,179,1,,EM
CMP-01761,Q2_Summer_CMP-01761,23/07/2023,7/31/2023,Facebook,67672,3211,3851.21,178,1,,FA
CMP-01762,Q4_Winter_CMP-01762,1/18/2023 0:00,2/16/2023,Google Ads,35832,1135,1915.77,226,FALSE,,GO
CMP-01763,Q2_BlackFriday_CMP-01763,9/23/2023 0:00,10/8/2023,Instagram,32966,1568,"$1,730.23 ",191,FALSE,,IN
CMP-01764,Q1_Winter_CMP-01764,1/4/2023 0:00,1/13/2023,TikTok,73545,1384,1574.2,226,1,,TI
CMP-01765,Q4_Winter_CMP-01765,11/6/2023,6/27/2023,Instagram,13987,545,585.51,64,No,,IN
CMP-01766,Q1_Summer_CMP-01766,12/20/2023 0:00,1/2/2024,Google Ads,38311,1329,"$2,097.98 ",75,Y,,GO
CMP-01767,Q4_Winter_CMP-01767,9/19/2023 0:00,10/4/2023,Email,32575,1289,1703.13,124,Yes,,EM
CMP-01768,Q1_BlackFriday_CMP-01768,21/03/2023,3/16/2023,TikTok,64852,1205,"$2,308.38 ",118,TRUE,,TI
CMP-01769,Q1_Winter_CMP-01769,8/24/2023 0:00,9/8/2023,Instagram,2007,73,63.97,12,FALSE,,IN
CMP-01770,Q3_Winter_CMP-01770,7/7/2023 0:00,7/19/2023,Facebook,71981,2153,1401.27,318,1,,INVALID
CMP-01771,Q4_Winter_CMP-01771,5/12/2023,1/3/2024,TikTok,77242,3067,3342.7,280,TRUE,,TI
CMP-01772,Q3_Launch_CMP-01772,7/24/2023 0:00,7/31/2023,Facebook,48517,1119,1594.65,,FALSE,,FA
CMP-01773,Q1_Winter_CMP-01773,2/9/2023 0:00,2/24/2023,Facebook,30257,1379,2470.06,,Yes,,FA
CMP-01774,Q2_Winter_CMP-01774,3/30/2023 0:00,4/4/2023,Facebook,88272,1180,1202.77,235,Y,88308,FA
CMP-01775,Q3_Launch_CMP-01775,12/26/2023 0:00,1/9/2024,Facebook,43207,1827,2705.2,364,1,,FA
CMP-01776,Q3_Winter_CMP-01776,11/1/2023,1/13/2023,Google Ads,14281,634,650.04,49,Yes,,GO
CMP-01777,Q3_Launch_CMP-01777,10/23/2023 0:00,10/31/2023,TikTok,62246,2657,3788.43,257,No,,TI
CMP-01778,Q1_Launch_CMP-01778,6/21/2023 0:00,6/26/2023,Facebook,2435,74,135.21,9,FALSE,2508,FA
CMP-01779,Q4_Launch_CMP-01779,8/2/2023 0:00,8/31/2023,TikTok,99875,2750,"$2,329.35 ",,1,,TI
CMP-01780,Q3_Winter_CMP-01780,4/27/2023 0:00,5/18/2023,N/A,92357,4604,5093.69,594,TRUE,,XX
CMP-01781,Q4_BlackFriday_CMP-01781,1/6/2023 0:00,2/5/2023,Email,27660,530,1054.65,103,No,,EM
CMP-01782,Q1_Launch_CMP-01782,1/28/2023,2/1/2023,Email,6084,193,500000,,No,,EM
CMP-01783,Q1_Launch_CMP-01783,10/4/2023 0:00,10/14/2023,Tik_Tok,83197,3063,"$4,125.74 ",250,0,,TI
CMP-01784,Q2_Winter_CMP-01784,12/24/2023,1/5/2024,Instagram,14507,551,702.49,36,Y,,IN
CMP-01785,Q1_Summer_CMP-01785,7/21/2023 0:00,7/23/2023,Facebook,73595,1336,1238.34,204,No,,FA
CMP-01786,Q1_Winter_CMP-01786,10/22/2023 0:00,11/3/2023,Email,84807,3066,3911.65,226,FALSE,,EM
CMP-01787,Q4_Summer_CMP-01787,5/29/2023 0:00,6/13/2023,Instagram,46539,1988,3523.28,334,Y,,IN
CMP-01788,Q2_BlackFriday_CMP-01788,22/06/2023,7/22/2023,Email,8491,101,$154.30 ,9,1,,EM
CMP-01789,Q2_BlackFriday_CMP-01789,10/20/2023 0:00,11/2/2023,Facebook,51192,2378,"$2,223.59 ",235,0,,FA
CMP-01790,Q4_BlackFriday_CMP-01790,15/05/2023,6/13/2023,Instagram,81395,910,$730.00 ,46,Yes,,IN
CMP-01791,Q3_BlackFriday_CMP-01791,9/14/2023 0:00,10/5/2023,Email,64888,1572,1411.36,243,Y,,EM
CMP-01792,Q3_Summer_CMP-01792,3/11/2023 0:00,4/8/2023,Instagram,74609,793,598.43,53,TRUE,,IN
CMP-01793,Q1_Launch_CMP-01793,7/22/2023 0:00,8/5/2023,N/A,10077,131,84.29,21,FALSE,,XX
CMP-01794,Q2_Summer_CMP-01794,11/12/2023 0:00,11/15/2023,Facebook,21953,1019,1150.15,126,TRUE,,FA
CMP-01795,Q4_Winter_CMP-01795,5/5/2023,5/25/2023,TikTok,77919,1885,1262.85,316,Y,,TI
CMP-01796,Q2_Summer_CMP-01796,8/9/2023 0:00,8/19/2023,Facebook,68889,1859,1408.88,255,0,,FA
CMP-01797,Q4_Launch_CMP-01797,2/15/2023 0:00,2/27/2023,Instagram,24821,462,610.3,,Yes,,IN
CMP-01798,Q1_Summer_CMP-01798,7/7/2023 0:00,8/3/2023,Facebook,38567,1306,975.45,215,Yes,,FA
CMP-01799,Q2_Summer_CMP-01799,11/1/2023 0:00,11/18/2023,TikTok,25860,873,520.15,52,TRUE,,TI
CMP-01800,Q4_Winter_CMP-01800,3/28/2023 0:00,4/15/2023,Insta_gram,22195,552,538.8,,1,,IN
CMP-01801,Q1_Summer_CMP-01801,8/15/2023 0:00,8/31/2023,Email,78475,1830,1519.78,138,1,,EM
CMP-01802,Q2_Launch_CMP-01802,4/30/2023 0:00,4/25/2023,Google Ads,91874,4170,5308.23,679,0,91898,GO
CMP-01803,Q3_Launch_CMP-01803,2/13/2023,3/15/2023,Email,88266,2235,1460.69,417,Yes,,EM
CMP-01804,Q2_Launch_CMP-01804,11/14/2023 0:00,12/12/2023,Facebook,22427,666,"$1,084.02 ",88,TRUE,,FA
CMP-01805,Q1_Winter_CMP-01805,28/05/2023,6/25/2023,Email,28083,599,1113.75,77,TRUE,,EM
CMP-01806,Q2_BlackFriday_CMP-01806,12/22/2023 0:00,1/7/2024,Facebook,88046,3651,5896.92,,TRUE,,FA
CMP-01807,Q1_Summer_CMP-01807,30/08/2023,9/2/2023,N/A,58372,1511,1963.15,76,Y,,XX
CMP-01808,Q2_BlackFriday_CMP-01808,4/18/2023 0:00,4/30/2023,Google Ads,45064,1376,2464.42,258,0,,GO
CMP-01809,Q3_Winter_CMP-01809,10/7/2023 0:00,10/18/2023,Facebook,8813,177,273,14,1,,FA
CMP-01810,Q3_Launch_CMP-01810,9/5/2023 0:00,9/12/2023,Instagram,32598,1613,832.03,318,1,,IN
CMP-01811,Q2_Summer_CMP-01811,12/22/2023,1/1/2024,Facebook,94106,2038,2223.73,326,Y,,FA
CMP-01812,Q4_Launch_CMP-01812,10/26/2023 0:00,11/25/2023,TikTok,28082,1146,2035.79,190,FALSE,,TI
CMP-01813,Q2_BlackFriday_CMP-01813,5/11/2023 0:00,5/28/2023,Email,30241,819,834.39,121,Y,,EM
CMP-01814,Q1_Winter_CMP-01814,12/23/2023,12/29/2023,Instagram,97214,1774,980.71,214,0,,INVALID
CMP-01815,Q2_Winter_CMP-01815,12/2/2023,2/13/2023,Tik_Tok,45569,1913,3097.66,259,TRUE,,TI
CMP-01816,Q3_Launch_CMP-01816,12/5/2023 0:00,12/9/2023,Google Ads,12745,297,$505.81 ,16,Y,,GO
CMP-01817,Q1_Launch_CMP-01817,12/4/2023 0:00,12/9/2023,TikTok,27029,1205,892.77,173,TRUE,,TI
CMP-01818,Q1_Winter_CMP-01818,5/30/2023 0:00,6/23/2023,Google Ads,14025,653,852.83,93,0,,GO
CMP-01819,Q3_Winter_CMP-01819,4/29/2023 0:00,5/22/2023,Instagram,15288,678,534.22,124,No,,IN
CMP-01820,Q2_BlackFriday_CMP-01820,30/12/2023,1/17/2024,Google Ads,90186,1028,1623.06,129,0,90254,GO
CMP-01821,Q1_Summer_CMP-01821,6/11/2023 0:00,6/20/2023,TikTok,7540,312,283.09,,Yes,,TI
CMP-01822,Q1_Launch_CMP-01822,2/15/2023 0:00,2/17/2023,TikTok,98768,2612,2544.93,250,TRUE,,TI
CMP-01823,Q1_Winter_CMP-01823,8/23/2023 0:00,8/24/2023,Google Ads,82958,3728,"$6,589.08 ",553,1,,GO
CMP-01824,Q3_BlackFriday_CMP-01824,1/21/2023 0:00,2/7/2023,Facebook,69878,2481,3013.13,213,Y,,FA
CMP-01825,Q1_Winter_CMP-01825,6/20/2023 0:00,6/27/2023,Instagram,42846,1857,2794.1,170,No,,IN
CMP-01826,Q1_Winter_CMP-01826,1/10/2023 0:00,1/31/2023,Gogle,76932,2306,2544.81,399,0,,GO
CMP-01827,Q1_Launch_CMP-01827,11/17/2023 0:00,12/4/2023,TikTok,18482,580,$549.27 ,79,TRUE,,TI
CMP-01828,Q1_Summer_CMP-01828,9/14/2023,9/26/2023,Google Ads,24411,385,553.71,48,No,,GO
CMP-01829,Q4_Summer_CMP-01829,5/12/2023 0:00,5/13/2023,Instagram,51975,2149,1573.68,210,FALSE,,IN
CMP-01830,Q2_Summer_CMP-01830,1/16/2023 0:00,1/31/2023,TikTok,61545,1647,1745,262,Yes,,INVALID
CMP-01831,Q1_Summer_CMP-01831,4/26/2023 0:00,5/9/2023,Google Ads,79797,2394,1947.65,,FALSE,,GO
CMP-01832,Q4_Launch_CMP-01832,12/3/2023 0:00,12/14/2023,TikTok,53307,2207,3406.93,354,0,,TI
CMP-01833,Q3_Launch_CMP-01833,9/24/2023 0:00,10/20/2023,Instagram,4093,138,264.45,8,FALSE,,IN
CMP-01834,Q4_Winter_CMP-01834,11/17/2023 0:00,12/7/2023,TikTok,78258,1412,"$2,814.49 ",253,FALSE,,TI
CMP-01835,Q4_BlackFriday_CMP-01835,10/21/2023 0:00,11/5/2023,TikTok,23042,774,909.77,,Yes,,TI
CMP-01836,Q3_Launch_CMP-01836,11/6/2023 0:00,11/18/2023,Facebook,53930,1418,"$1,246.13 ",164,Yes,,FA
CMP-01837,Q4_Winter_CMP-01837,4/16/2023 0:00,5/6/2023,Instagram,45413,1307,1521.67,185,Yes,,IN
CMP-01838,Q4_BlackFriday_CMP-01838,12/17/2023 0:00,12/28/2023,E-mail,94623,1053,1864.76,151,No,,E-
CMP-01839,Q2_Winter_CMP-01839,6/8/2023 0:00,6/18/2023,Instagram,98883,1819,1471.59,126,Yes,,IN
CMP-01840,Q3_Winter_CMP-01840,3/11/2023 0:00,3/23/2023,Google Ads,34756,738,1422.97,120,FALSE,,GO
CMP-01841,Q4_BlackFriday_CMP-01841,3/16/2023 0:00,3/18/2023,N/A,54268,2090,2116.75,191,1,,XX
CMP-01842,Q2_BlackFriday_CMP-01842,3/22/2023 0:00,4/17/2023,TikTok,40214,420,831.06,78,1,,TI
CMP-01843,Q1_Launch_CMP-01843,3/2/2023 0:00,3/19/2023,Google Ads,82871,2183,3837.52,376,Yes,,GO
CMP-01844,Q3_Winter_CMP-01844,3/16/2023 0:00,4/4/2023,TikTok,29602,1390,2380.87,141,No,,TI
CMP-01845,Q1_Launch_CMP-01845,7/31/2023 0:00,8/4/2023,Instagram,54331,786,767.81,134,Y,,IN
CMP-01846,Q4_Winter_CMP-01846,11/23/2023 0:00,12/22/2023,Instagram,49901,1529,784.63,158,TRUE,,IN
CMP-01847,Q4_Winter_CMP-01847,4/7/2023 0:00,4/22/2023,Facebook,64416,2670,2865.44,173,0,,FA
CMP-01848,Q3_Winter_CMP-01848,11/10/2023 0:00,12/5/2023,Instagram,33196,1583,1508.15,,No,,IN
CMP-01849,Q4_Launch_CMP-01849,11/10/2023 0:00,11/26/2023,TikTok,6626,264,146.81,39,Y,,TI
CMP-01850,Q4_Launch_CMP-01850,18/12/2023,1/1/2024,Facebook,8424,327,411.38,38,0,,FA
CMP-01851,Q4_Launch_CMP-01851,2/10/2023 0:00,3/7/2023,Email,13857,596,658.31,,Y,,EM
CMP-01852,Q4_Launch_CMP-01852,9/15/2023 0:00,10/2/2023,Instagram,20982,584,847.87,57,Y,,IN
CMP-01853,Q3_BlackFriday_CMP-01853,11/29/2023 0:00,12/1/2023,Email,77961,3292,4713.42,649,1,,INVALID
CMP-01854,Q3_Launch_CMP-01854,9/9/2023 0:00,10/1/2023,N/A,2980,30,$20.43 ,,TRUE,,XX
CMP-01855,Q2_Winter_CMP-01855,26/04/2023,5/21/2023,Instagram,49290,2315,"$4,550.01 ",225,Y,,IN
CMP-01856,Q2_Winter_CMP-01856,1/8/2023 0:00,1/26/2023,Google Ads,27431,760,593.1,93,Yes,,INVALID
CMP-01857,Q2_Winter_CMP-01857,4/24/2023 0:00,5/18/2023,Instagram,85976,2762,"$3,225.77 ",336,0,,IN
CMP-01858,Q3_Launch_CMP-01858,15/04/2023,5/9/2023,Email,83711,1690,2082.38,203,No,,EM
CMP-01859,Q4_BlackFriday_CMP-01859,8/13/2023 0:00,9/1/2023,Facebook,27385,1087,1869.2,83,1,,FA
CMP-01860,Q3_Winter_CMP-01860,6/16/2023 0:00,7/3/2023,Email,39158,511,331.56,36,0,,EM
CMP-01861,Q4_Winter_CMP-01861,8/7/2023,7/11/2023,Instagram,24019,1078,1232.12,95,Yes,,IN
CMP-01862,Q4_Summer_CMP-01862,7/14/2023 0:00,7/19/2023,TikTok,19639,846,1220.57,,Yes,,TI
CMP-01863,Q4_BlackFriday_CMP-01863,10/20/2023 0:00,11/19/2023,Email,86530,1613,1327.07,,Y,,EM
CMP-01864,Q4_Summer_CMP-01864,12/27/2023 0:00,1/23/2024,Facebook,22563,956,1377.79,156,Yes,,FA
CMP-01865,Q2_Winter_CMP-01865,8/20/2023 0:00,9/2/2023,Google Ads,40341,1672,3152.55,273,TRUE,,GO
CMP-01866,Q3_Winter_CMP-01866,5/6/2023 0:00,5/17/2023,N/A,6776,239,477.11,,Yes,,XX
CMP-01867,Q4_Launch_CMP-01867,1/21/2023 0:00,2/12/2023,Instagram,37444,933,511.92,170,Y,,IN
CMP-01868,Q2_Launch_CMP-01868,11/19/2023 0:00,12/12/2023,Facebook,69916,1458,1244.23,130,0,,FA
CMP-01869,Q1_Winter_CMP-01869,8/14/2023 0:00,8/29/2023,Facebook,9711,187,180.54,15,Yes,,FA
CMP-01870,Q4_Winter_CMP-01870,5/27/2023 0:00,6/20/2023,Google Ads,75318,1713,"$1,882.05 ",,1,,GO
CMP-01871,Q3_Winter_CMP-01871,11/10/2023 0:00,12/4/2023,TikTok,83970,3874,3344.76,347,No,,TI
CMP-01872,Q4_Winter_CMP-01872,3/14/2023 0:00,4/4/2023,Email,86553,1134,913.13,,1,,EM
CMP-01873,Q2_Launch_CMP-01873,2/16/2023 0:00,2/25/2023,Instagram,31707,1368,2642.74,198,1,,IN
CMP-01874,Q3_Launch_CMP-01874,10/27/2023 0:00,11/1/2023,TikTok,40110,960,1802.67,173,0,,TI
CMP-01875,Q2_Winter_CMP-01875,3/11/2023 0:00,3/16/2023,Google Ads,62788,1937,"$1,105.04 ",,FALSE,,INVALID
CMP-01876,Q4_BlackFriday_CMP-01876,1/13/2023 0:00,2/7/2023,Facebook,83879,3504,3532.8,656,No,,FA
CMP-01877,Q1_Summer_CMP-01877,12/31/2023 0:00,1/30/2024,Instagram,39827,1807,2001.66,,1,,IN
CMP-01878,Q1_Summer_CMP-01878,2/16/2023 0:00,2/23/2023,Google Ads,6655,158,135.65,19,1,,GO
CMP-01879,Q1_Summer_CMP-01879,12/31/2023 0:00,1/3/2024,Email,45859,1305,1883.52,151,FALSE,,EM
CMP-01880,Q1_BlackFriday_CMP-01880,5/3/2023,3/25/2023,Google Ads,54625,1451,2119.29,238,0,,GO
CMP-01881,Q1_BlackFriday_CMP-01881,12/28/2023 0:00,1/10/2024,Google Ads,53098,559,992.65,63,No,,GO
CMP-01882,Q3_Winter_CMP-01882,9/26/2023 0:00,10/5/2023,TikTok,16251,354,$570.40 ,67,1,,TI
CMP-01883,Q2_Winter_CMP-01883,9/19/2023 0:00,10/2/2023,Facebook,1526,43,56.5,7,Y,,FA
CMP-01884,Q3_Summer_CMP-01884,10/9/2023 0:00,10/17/2023,Email,69760,1844,2729.82,,0,,EM
CMP-01885,Q3_BlackFriday_CMP-01885,6/21/2023 0:00,6/23/2023,Email,48837,1898,1729.05,115,No,,EM
CMP-01886,Q4_Launch_CMP-01886,3/18/2023 0:00,3/20/2023,Instagram,12536,318,441.89,56,1,,IN
CMP-01887,Q3_Winter_CMP-01887,31/12/2023,1/10/2024,TikTok,29541,873,1077.14,146,1,,TI
CMP-01888,Q3_BlackFriday_CMP-01888,6/7/2023 0:00,6/8/2023,Facebook,80083,2177,1523.94,142,FALSE,,FA
CMP-01889,Q1_Winter_CMP-01889,8/17/2023 0:00,8/22/2023,Email,52027,2061,1780.33,136,No,,EM
CMP-01890,Q2_Winter_CMP-01890,3/9/2023,9/10/2023,TikTok,35531,1581,1482.25,,Y,,TI
CMP-01891,Q4_Summer_CMP-01891,10/5/2023,5/24/2023,Instagram,9712,303,$571.60 ,15,0,,IN
CMP-01892,Q4_Winter_CMP-01892,9/12/2023 0:00,10/1/2023,Insta_gram,66455,2763,2336.34,365,Yes,,IN
CMP-01893,Q4_BlackFriday_CMP-01893,1/3/2023 0:00,1/10/2023,Instagram,75744,1656,1546.48,324,TRUE,,IN
CMP-01894,Q2_Summer_CMP-01894,4/22/2023 0:00,5/6/2023,Google Ads,6109,193,203.43,22,Y,,GO
CMP-01895,Q2_Launch_CMP-01895,7/29/2023 0:00,8/24/2023,Email,50268,1196,1788.75,156,Yes,,EM
CMP-01896,Q1_Summer_CMP-01896,1/4/2023 0:00,1/31/2023,Google Ads,55615,1477,1000.46,288,Y,,GO
CMP-01897,Q2_Launch_CMP-01897,11/14/2023 0:00,12/13/2023,Facebook,83503,3281,6335.34,289,No,,FA
CMP-01898,Q4_Launch_CMP-01898,17/04/2023,4/22/2023,N/A,30759,1392,-2503.31,,Yes,,XX
CMP-01899,Q4_Winter_CMP-01899,17/03/2023,3/31/2023,Email,86708,1288,1759.18,,No,,EM
CMP-01900,Q1_BlackFriday_CMP-01900,28/06/2023,7/16/2023,Email,61112,2162,3266.9,292,Yes,,EM
CMP-01901,Q4_Winter_CMP-01901,1/17/2023 0:00,2/5/2023,Instagram,27589,918,481.94,93,Y,,IN
CMP-01902,Q4_Summer_CMP-01902,6/2/2023,2/15/2023,Instagram,31015,457,460.85,61,FALSE,,IN
CMP-01903,Q4_BlackFriday_CMP-01903,2/25/2023 0:00,3/27/2023,Email,30009,554,$938.19 ,33,Y,,EM
CMP-01904,Q3_Summer_CMP-01904,12/11/2023 0:00,12/18/2023,Instagram,84309,1891,1165.28,311,No,,IN
CMP-01905,Q3_Summer_CMP-01905,12/25/2023 0:00,12/26/2023,TikTok,63046,1051,970.57,,Y,,TI
CMP-01906,Q2_Winter_CMP-01906,4/1/2023 0:00,4/4/2023,Email,27143,536,738.58,98,Yes,,EM
CMP-01907,Q3_Launch_CMP-01907,7/4/2023,4/13/2023,Facebook,7154,148,130.92,15,TRUE,,FA
CMP-01908,Q2_Summer_CMP-01908,6/3/2023 0:00,7/1/2023,N/A,22804,534,"$1,015.12 ",38,Yes,,XX
CMP-01909,Q2_BlackFriday_CMP-01909,2/4/2023 0:00,2/6/2023,TikTok,42688,1706,1188.38,263,1,,TI
CMP-01910,Q3_Summer_CMP-01910,2/3/2023 0:00,2/12/2023,Google Ads,65288,2146,3639.81,160,Y,,GO
CMP-01911,Q3_Launch_CMP-01911,12/22/2023 0:00,1/15/2024,Facebook,52195,2581,3257.02,420,0,,FA
CMP-01912,Q1_Launch_CMP-01912,7/31/2023 0:00,8/16/2023,Instagram,21581,573,931.41,,Y,,IN
CMP-01913,Q2_BlackFriday_CMP-01913,10/11/2023,12/6/2023,Facebook,53648,2154,2080.92,359,FALSE,,FA
CMP-01914,Q3_Winter_CMP-01914,10/20/2023 0:00,10/23/2023,Email,31087,1394,1772.8,74,No,,EM
CMP-01915,Q3_Summer_CMP-01915,2/14/2023 0:00,2/22/2023,N/A,50930,1892,"$3,377.70 ",264,0,,XX
CMP-01916,Q4_BlackFriday_CMP-01916,12/28/2023 0:00,1/12/2024,Instagram,33981,899,1079.09,138,Yes,,IN
CMP-01917,Q2_Summer_CMP-01917,6/12/2023 0:00,7/12/2023,Google Ads,70298,2822,2933.69,490,FALSE,,GO
CMP-01918,Q2_BlackFriday_CMP-01918,11/16/2023 0:00,11/22/2023,Instagram,47167,855,"$1,115.12 ",49,Y,,IN
CMP-01919,Q3_Launch_CMP-01919,10/16/2023 0:00,11/15/2023,Email,76304,1762,2776.99,214,Yes,,EM
CMP-01920,Q4_BlackFriday_CMP-01920,9/12/2023 0:00,10/4/2023,Facebook,44408,1415,1648.96,184,Yes,,FA
CMP-01921,Q1_BlackFriday_CMP-01921,11/9/2023 0:00,11/25/2023,Google Ads,40499,1337,2551.42,100,1,,GO
CMP-01922,Q4_Summer_CMP-01922,10/4/2023,4/14/2023,Google Ads,53269,579,545.66,56,1,,GO
CMP-01923,Q3_Summer_CMP-01923,1/13/2023 0:00,1/16/2023,Facebook,39559,1891,2294.15,219,TRUE,,FA
CMP-01924,Q2_Summer_CMP-01924,4/17/2023 0:00,5/9/2023,Instagram,75319,2851,4662.5,498,1,,IN
CMP-01925,Q1_BlackFriday_CMP-01925,31/07/2023,8/15/2023,Instagram,96317,2872,4404.73,543,No,,IN
CMP-01926,Q4_Winter_CMP-01926,6/29/2023 0:00,7/25/2023,Facebook,97347,4606,8269.9,664,0,,FA
CMP-01927,Q4_Launch_CMP-01927,1/6/2023 0:00,2/4/2023,Email,49787,1372,"$2,737.43 ",149,Yes,,EM
CMP-01928,Q4_Summer_CMP-01928,5/11/2023 0:00,5/22/2023,Google Ads,36488,1795,2046.82,158,1,,GO
CMP-01929,Q3_Launch_CMP-01929,9/17/2023 0:00,10/7/2023,Email,75441,2300,1533.47,453,TRUE,,INVALID
CMP-01930,Q3_BlackFriday_CMP-01930,2/28/2023 0:00,3/24/2023,Instagram,75663,1102,601.28,217,Y,,IN
CMP-01931,Q4_Launch_CMP-01931,10/19/2023,10/31/2023,N/A,23431,951,1512.39,179,0,,XX
CMP-01932,Q3_Winter_CMP-01932,3/31/2023 0:00,4/28/2023,Facebook,62681,2328,4216.06,390,1,,FA
CMP-01933,Q3_BlackFriday_CMP-01933,12/11/2023 0:00,12/27/2023,Facebook,64483,2638,"$2,192.36 ",260,Yes,,FA
CMP-01934,Q2_Launch_CMP-01934,1/19/2023 0:00,1/28/2023,Instagram,50153,2410,1777.79,415,Y,,IN
CMP-01935,Q3_BlackFriday_CMP-01935,11/18/2023 0:00,12/7/2023,Google Ads,7368,302,$179.18 ,33,No,,GO
CMP-01936,Q1_Launch_CMP-01936,6/21/2023 0:00,7/9/2023,Facebook,28424,979,-1697.64,96,Yes,,FA
CMP-01937,Q1_BlackFriday_CMP-01937,1/29/2023 0:00,2/16/2023,Email,46004,2037,"$1,969.93 ",329,Y,,EM
CMP-01938,Q1_Summer_CMP-01938,12/14/2023 0:00,1/12/2024,TikTok,84869,3134,3455.38,194,No,,TI
CMP-01939,Q2_Summer_CMP-01939,4/17/2023 0:00,5/16/2023,Google Ads,89652,2360,2959.74,135,No,,GO
CMP-01940,Q2_Summer_CMP-01940,1/7/2023,7/28/2023,Email,57985,2633,4631.92,308,0,,EM
CMP-01941,Q2_BlackFriday_CMP-01941,3/18/2023,4/11/2023,TikTok,51069,963,"$1,421.63 ",112,Yes,,TI
CMP-01942,Q1_Winter_CMP-01942,7/12/2023 0:00,7/7/2023,Google Ads,53326,2057,2926.28,379,1,,GO
CMP-01943,Q2_Summer_CMP-01943,10/20/2023 0:00,11/10/2023,TikTok,82061,3714,2835.67,255,1,,TI
CMP-01944,Q1_Summer_CMP-01944,3/1/2023 0:00,3/23/2023,Instagram,24398,957,1215.18,65,TRUE,,IN
CMP-01945,Q1_BlackFriday_CMP-01945,12/28/2023 0:00,1/8/2024,TikTok,99393,3766,5924.19,271,Y,99483,TI
CMP-01946,Q1_Winter_CMP-01946,5/20/2023 0:00,6/6/2023,TikTok,51861,2079,4074.61,113,TRUE,,TI
CMP-01947,Q4_BlackFriday_CMP-01947,5/2/2023 0:00,5/7/2023,Instagram,76897,2199,1763.84,133,FALSE,,IN
CMP-01948,Q1_Summer_CMP-01948,6/4/2023 0:00,6/26/2023,Instagram,82905,3727,1916.85,555,1,,IN
CMP-01949,Q1_Winter_CMP-01949,2/27/2023,3/21/2023,TikTok,69577,1261,$772.93 ,144,Y,,TI
CMP-01950,Q2_Summer_CMP-01950,4/14/2023 0:00,5/11/2023,Instagram,66641,1005,1069.1,165,0,,IN
